game_name,percent_positive_reviews,genre,Action,Adventure,Casual,Design_and_Illustration,Early_Access,Free_to_Play,Indie,Massively_Multiplayer,RPG,Racing,Simulation,Sports,Strategy,Utilities
KEPLERTH,84,"Adventure,Indie,RPG,Early Access",0,1,0,0,1,0,1,0,1,0,0,0,0,0
UNFORGIVING - A NORTHERN HYMN,85,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
TREASURE HUNTER SIMULATOR,61,"Indie,Simulation",0,0,0,0,0,0,1,0,0,0,1,0,0,0
MY HERO ONE'S JUSTICE,83,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STAND OUT : VR BATTLE ROYALE,78,"Action,Massively Multiplayer,Simulation",1,0,0,0,0,0,0,1,0,0,1,0,0,0
THE LEGEND OF HEROES: TRAILS OF COLD STEEL II,96,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
樱之杜†净梦者 / SAKURA NO MORI † DREAMERS,94,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DEAD DOZEN ESCAPE,44,"Action,Indie,Massively Multiplayer",1,0,0,0,0,0,1,1,0,0,0,0,0,0
DIESEL RAILCAR SIMULATOR,95,"Indie,Simulation,Early Access",0,0,0,0,1,0,1,0,0,0,1,0,0,0
SHADOW OF THE TOMB RAIDER,71,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
VR KANOJO / VRカノジョ,80,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TINY METAL,73,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FORAGER,89,"Action,Adventure,Indie,Simulation",1,1,0,0,0,0,1,0,0,0,1,0,0,0
MHAKNA GRAMURA AND FAIRY BELL,98,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
STAY,70,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
DUNGREED,87,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
GOD'S BASEMENT,80,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
ROLLING LINE,94,"Casual,Indie,Simulation",0,0,1,0,0,0,1,0,0,0,1,0,0,0
IL-2 STURMOVIK: CLIFFS OF DOVER BLITZ EDITION,67,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SIX DAYS OF SNOW,81,"Free to Play,Simulation",0,0,0,0,0,1,0,0,0,0,1,0,0,0
ONE PIECE WORLD SEEKER,58,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
YOUTUBE VR,37,Early Access,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RING OF ELYSIUM,75,"Action,Free to Play,Massively Multiplayer,Early Access",1,0,0,0,1,1,0,1,0,0,0,0,0,0
HADES' STAR,71,"Free to Play,Massively Multiplayer,Strategy",0,0,0,0,0,1,0,1,0,0,0,0,1,0
DEPLOYMENT,90,"Action,Casual,Indie,Massively Multiplayer,Sports,Strategy",1,0,1,0,0,0,1,1,0,0,0,1,1,0
PAINTBALL WAR,39,"Action,Free to Play,Massively Multiplayer,Simulation,Sports",1,0,0,0,0,1,0,1,0,0,1,1,0,0
WOLF & RABBIT,96,"Adventure,Casual,Indie,RPG",0,1,1,0,0,0,1,0,1,0,0,0,0,0
AIMTASTIC,96,"Action,Free to Play,Indie,Early Access",1,0,0,0,1,1,1,0,0,0,0,0,0,0
TRUBERBROOK / TRÜBERBROOK,73,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
QOP 2,95,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
BROKEN REALITY,98,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
AWAY,70,"Adventure,Casual",0,1,1,0,0,0,0,0,0,0,0,0,0,0
茂伸奇谈 / MONOBENO,98,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DRAGON CLIFF,87,"Adventure,Casual,Indie,RPG,Simulation,Strategy",0,1,1,0,0,0,1,0,1,0,1,0,1,0
SHENMUE I & II,92,"Action,Adventure,RPG",1,1,0,0,0,0,0,0,1,0,0,0,0,0
THROUGH THE AGES,89,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
AO INTERNATIONAL TENNIS,70,Sports,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LOOT BOX QUEST,96,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPROUT,96,"Adventure,Casual,Free to Play,Indie,Strategy",0,1,1,0,0,1,1,0,0,0,0,0,1,0
KYNSEED,89,"Indie,RPG,Simulation,Early Access",0,0,0,0,1,0,1,0,1,0,1,0,0,0
ANCIENT WARFARE 3,83,"Action,Indie,Simulation,Strategy,Early Access",1,0,0,0,1,0,1,0,0,0,1,0,1,0
RIDE 3,67,"Racing,Simulation,Sports",0,0,0,0,0,0,0,0,0,1,1,1,0,0
HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,92,"Adventure,Free to Play,Indie,RPG",0,1,0,0,0,1,1,0,1,0,0,0,0,0
MUTANT YEAR ZERO: ROAD TO EDEN,88,"RPG,Strategy",0,0,0,0,0,0,0,0,1,0,0,0,1,0
BYTEPATH,99,"Action,Casual,Indie,RPG",1,0,1,0,0,0,1,0,1,0,0,0,0,0
CAT BURGLAR: A TAIL OF PURRSUIT,94,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
DEILAND,77,"Adventure,Casual,Indie,RPG,Simulation",0,1,1,0,0,0,1,0,1,0,1,0,0,0
HELLO CHARLOTTE EP3: CHILDHOOD'S END,99,"Indie,RPG",0,0,0,0,0,0,1,0,1,0,0,0,0,0
NAVALNY 20!8 : THE RISE OF EVIL,92,"Action,Adventure,Indie,Simulation,Strategy",1,1,0,0,0,0,1,0,0,0,1,0,1,0
LAMPLIGHT CITY,92,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
ONIMUSHA: WARLORDS / 鬼武者,93,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BEHOLDER 2,84,"Adventure,Indie,Simulation,Strategy",0,1,0,0,0,0,1,0,0,0,1,0,1,0
ALBION ONLINE,56,"Free to Play,Massively Multiplayer,RPG",0,0,0,0,0,1,0,1,1,0,0,0,0,0
RUSSIAN SUBWAY DOGS,98,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
DEPRAVED,78,"Indie,Simulation,Strategy,Early Access",0,0,0,0,1,0,1,0,0,0,1,0,1,0
FRUITY SMOOTHIE,90,"Casual,Free to Play,Indie",0,0,1,0,0,1,1,0,0,0,0,0,0,0
LONG LIVE SANTA!,84,"Action,Free to Play,Indie",1,0,0,0,0,1,1,0,0,0,0,0,0,0
REALM REVOLUTIONS,76,Free to Play,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MAELSTROM,86,"Action,Indie,Massively Multiplayer,Simulation,Strategy,Early Access",1,0,0,0,1,0,1,1,0,0,1,0,1,0
SHANTAE: HALF-GENIE HERO ULTIMATE EDITION,88,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
THE MESSENGER,95,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
FEAR THE NIGHT - 恐惧之夜,65,"Action,Adventure,Massively Multiplayer,RPG,Simulation,Early Access",1,1,0,0,1,0,0,1,1,0,1,0,0,0
LIGHT BEARERS,86,"Action,Casual,Free to Play,Indie",1,0,1,0,0,1,1,0,0,0,0,0,0,0
LEISURE SUIT LARRY - WET DREAMS DON'T DRY,89,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A LIGHT IN THE DARK,95,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
DYING LIGHT: BAD BLOOD,71,"Action,RPG,Early Access",1,0,0,0,1,0,0,0,1,0,0,0,0,0
RUSSIAN FISHING 4,66,"Adventure,Casual,Free to Play,Massively Multiplayer,RPG,Simulation,Sports,Early Access",0,1,1,0,1,1,0,1,1,0,1,1,0,0
GACHIMUCHI RELOADED,95,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
DAKAR 18,62,"Adventure,Racing,Simulation,Sports",0,1,0,0,0,0,0,0,0,1,1,1,0,0
WAR ROBOTS,45,"Action,Free to Play",1,0,0,0,0,1,0,0,0,0,0,0,0,0
ASSAULT SPY / アサルトスパイ,85,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
MONTECRYPTO: THE BITCOIN ENIGMA,48,"Adventure,Casual,Indie,Massively Multiplayer,Simulation",0,1,1,0,0,0,1,1,0,0,1,0,0,0
ODYSSEUS KOSMOS AND HIS ROBOT QUEST: EPISODE 1,78,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PANZER STRATEGY,73,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
BAD DREAM: FEVER,75,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
ONE DECK DUNGEON,80,"Adventure,Indie,RPG,Strategy",0,1,0,0,0,0,1,0,1,0,0,0,1,0
PRO EVOLUTION SOCCER 2019,42,Sports,0,0,0,0,0,0,0,0,0,0,0,1,0,0
THE DUMMY EXPERIMENT,63,"Adventure,Free to Play,Indie",0,1,0,0,0,1,1,0,0,0,0,0,0,0
WELCOME TO LIGHT FIELDS,96,"Casual,Free to Play",0,0,1,0,0,1,0,0,0,0,0,0,0,0
TOGETHER VR,68,"Adventure,Casual,Indie,Simulation",0,1,1,0,0,0,1,0,0,0,1,0,0,0
HARVEST SEASONS,69,"Casual,Free to Play,Indie,Simulation,Strategy",0,0,1,0,0,1,1,0,0,0,1,0,1,0
HERO OF THE KINGDOM III,77,"Adventure,Casual,Indie,RPG",0,1,1,0,0,0,1,0,1,0,0,0,0,0
MEOW MOTORS,92,"Casual,Indie,Racing",0,0,1,0,0,0,1,0,0,1,0,0,0,0
GAME DEV STUDIO,85,"Casual,Indie,Simulation,Strategy",0,0,1,0,0,0,1,0,0,0,1,0,1,0
DELETE,97,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
FREEMAN: GUERRILLA WARFARE,84,"Action,Indie,RPG,Strategy,Early Access",1,0,0,0,1,0,1,0,1,0,0,0,1,0
OSTALGIE: THE BERLIN WALL,94,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
HEAVEN'S VAULT,91,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
CITYSTATE,70,"Casual,Indie,Simulation,Strategy",0,0,1,0,0,0,1,0,0,0,1,0,1,0
THE JACKBOX PARTY PACK 5,79,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MEGADIMENSION NEPTUNIA VIIR | 新次元ゲイム ネプテューヌＶⅡＲ | 新次元遊戲 戰機少女ＶⅡＲ,74,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
"SPECIES: ARTIFICIAL LIFE, REAL EVOLUTION",74,"Simulation,Early Access",0,0,0,0,1,0,0,0,0,0,1,0,0,0
YUMENIKKI -DREAM DIARY-,67,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
PROJECT WINTER,70,"Action,Adventure,Casual,Indie,Strategy",1,1,1,0,0,0,1,0,0,0,0,0,1,0
CRUSADERS OF LIGHT,55,"Adventure,Free to Play,Massively Multiplayer,RPG,Strategy",0,1,0,0,0,1,0,1,1,0,0,0,1,0
MOTOGP™18,65,"Racing,Simulation,Sports",0,0,0,0,0,0,0,0,0,1,1,1,0,0
RISE OF LIBERTY,87,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
永遠消失的幻想鄉 ～ THE DISAPPEARING OF GENSOKYO,86,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
ABASRALSA,69,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
BLUSH BLUSH,89,"Casual,Free to Play,Indie,Simulation,Early Access",0,0,1,0,1,1,1,0,0,0,1,0,0,0
KOEWOTAYORINI SP / 声之寄托SP,95,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
众生,81,"Casual,Indie,RPG,Simulation,Strategy,Early Access",0,0,1,0,1,0,1,0,1,0,1,0,1,0
FLUFFY HORDE,83,"Action,Indie,Strategy",1,0,0,0,0,0,1,0,0,0,0,0,1,0
SQUIRM,97,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
FOTO FLASH,94,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
妄想症：DELIVER ME,89,"Adventure,Indie,Simulation",0,1,0,0,0,0,1,0,0,0,1,0,0,0
SPACE BETWEEN WORLDS,96,"Casual,Free to Play,Indie",0,0,1,0,0,1,1,0,0,0,0,0,0,0
UNRULY HEROES,81,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
DK ONLINE,39,"Action,Free to Play,Massively Multiplayer,RPG",1,0,0,0,0,1,0,1,1,0,0,0,0,0
LAKE OF VOICES,94,"Casual,Free to Play,Indie",0,0,1,0,0,1,1,0,0,0,0,0,0,0
ENDLESS ROAD,73,"Adventure,Indie,RPG,Strategy",0,1,0,0,0,0,1,0,1,0,0,0,1,0
BATTLE TANKS: LEGENDS OF WORLD WAR II,63,"Action,Casual,Free to Play,Massively Multiplayer,Simulation,Strategy",1,0,1,0,0,1,0,1,0,0,1,0,1,0
GAZING FROM BEYOND,68,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
淑女同萌！/ HELLO LADY!,98,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AGGRESSORS: ANCIENT ROME,82,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WORKERS & RESOURCES: SOVIET REPUBLIC,81,"Indie,Simulation,Strategy,Early Access",0,0,0,0,1,0,1,0,0,0,1,0,1,0
CONFLICT OF NATIONS: WORLD WAR 3,49,"Free to Play,Indie,Massively Multiplayer,Strategy",0,0,0,0,0,1,1,1,0,0,0,0,1,0
THIS IS THE POLICE 2,76,"Adventure,Indie,Strategy",0,1,0,0,0,0,1,0,0,0,0,0,1,0
MOE JIGSAW,81,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
VALTHIRIAN ARC: HERO SCHOOL STORY,64,"Action,Adventure,Indie,RPG,Simulation,Strategy",1,1,0,0,0,0,1,0,1,0,1,0,1,0
HEXOLOGIC,96,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
SAO UTILS: BETA,78,"Utilities,Early Access",0,0,0,0,1,0,0,0,0,0,0,0,0,1
GLEANER HEIGHTS,71,"Action,Adventure,Casual,Indie,RPG,Simulation",1,1,1,0,0,0,1,0,1,0,1,0,0,0
SUPER LEDGEHOP: DOUBLE LASER,97,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
USOTSUKI GAME / 谎言游戏,77,"Adventure,RPG",0,1,0,0,0,0,0,0,1,0,0,0,0,0
KOEWOTAYORINI / 声之寄托,90,"Adventure,Free to Play,Indie,RPG",0,1,0,0,0,1,1,0,1,0,0,0,0,0
PHOENIX WRIGHT: ACE ATTORNEY TRILOGY / 逆転裁判123 成歩堂セレクション,97,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CONSTRUCTION SIMULATOR 2 US - POCKET EDITION,60,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FARMING SIMULATOR 19,77,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTAKU'S FANTASY 2,68,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
EXILED KINGDOMS,84,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
PSYCHONAUTS IN THE RHOMBUS OF RUIN,89,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HORIZON SOURCE,46,Free to Play,0,0,0,0,0,1,0,0,0,0,0,0,0,0
APARTMENT OF LOVE,62,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
DEAD OR SCHOOL,92,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
THE QUIET MAN™,33,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STORMBOUND,67,"Free to Play,Strategy",0,0,0,0,0,1,0,0,0,0,0,0,1,0
WORLD OF WARPLANES,59,"Action,Free to Play,Massively Multiplayer,Simulation,Early Access",1,0,0,0,1,1,0,1,0,0,1,0,0,0
TICK TOCK: A TALE FOR TWO,93,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
IMPOSSIBLE RUNNER,60,"Casual,Free to Play,Indie",0,0,1,0,0,1,1,0,0,0,0,0,0,0
VALKYRIA CHRONICLES 4,88,"Action,RPG,Strategy",1,0,0,0,0,0,0,0,1,0,0,0,1,0
UNDEAD HORDE,94,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
FALLEN ~MAKINA AND THE CITY OF RUINS~,84,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
BOMBTAG,84,"Casual,Free to Play,Indie",0,0,1,0,0,1,1,0,0,0,0,0,0,0
"JUST, BEARLY",93,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
BENEATH THE SURFACE,92,Sports,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7 BILLION HUMANS,94,"Indie,Simulation",0,0,0,0,0,0,1,0,0,0,1,0,0,0
BATTLECON: ONLINE,76,"Free to Play,Indie,Strategy,Early Access",0,0,0,0,1,1,1,0,0,0,0,0,1,0
LEVELHEAD,96,"Action,Indie,Simulation,Early Access",1,0,0,0,1,0,1,0,0,0,1,0,0,0
IDENTITY,39,"Adventure,Massively Multiplayer,RPG,Simulation,Early Access",0,1,0,0,1,0,0,1,1,0,1,0,0,0
SWARMLAKE,95,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
FINAL ASSAULT,99,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SUPER BENBO QUEST: TURBO DELUXE,94,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
OUTWARD,73,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LET IT DIE,67,"Action,Free to Play",1,0,0,0,0,1,0,0,0,0,0,0,0,0
CLUE/CLUEDO: THE CLASSIC MYSTERY GAME,84,"Casual,Strategy",0,0,1,0,0,0,0,0,0,0,0,0,1,0
FRIDAY THE 13TH: KILLER PUZZLE,94,"Casual,Free to Play,Indie,Strategy",0,0,1,0,0,1,1,0,0,0,0,0,1,0
GLAD VALAKAS SIMULATOR,96,"Casual,Indie,Simulation",0,0,1,0,0,0,1,0,0,0,1,0,0,0
HOW TO COPE WITH BOREDOM AND LONELINESS,93,"Adventure,Free to Play,Indie",0,1,0,0,0,1,1,0,0,0,0,0,0,0
HD POKER: TEXAS HOLD'EM,67,"Casual,Free to Play,Massively Multiplayer,Simulation,Sports,Strategy",0,0,1,0,0,1,0,1,0,0,1,1,1,0
SUPER DRAGON BALL HEROES WORLD MISSION,85,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NATURAL LOCOMOTION,92,"Simulation,Utilities",0,0,0,0,0,0,0,0,0,0,1,0,0,1
ZUP! 8,96,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
SQUIDLIT,93,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
BREATHE,49,"Adventure,Free to Play,Simulation",0,1,0,0,0,1,0,0,0,0,1,0,0,0
TERRAFORMING MARS,49,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WAYHAVEN CHRONICLES: BOOK ONE,95,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
FALLEN HERO: REBIRTH,96,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
UNDER NIGHT IN-BIRTH EXE:LATE[ST],94,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HELLBOUND: SURVIVAL MODE,87,"Action,Free to Play,Indie,Early Access",1,0,0,0,1,1,1,0,0,0,0,0,0,0
MOTHER SIMULATOR,86,"Casual,Indie,Simulation",0,0,1,0,0,0,1,0,0,0,1,0,0,0
THE DITZY DEMONS ARE IN LOVE WITH ME,98,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MUV-LUV,96,"Adventure,Casual",0,1,1,0,0,0,0,0,0,0,0,0,0,0
MUV-LUV ALTERNATIVE,97,"Adventure,Casual",0,1,1,0,0,0,0,0,0,0,0,0,0,0
DISGAEA 5 COMPLETE / 魔界戦記ディスガイア5,81,"RPG,Strategy",0,0,0,0,0,0,0,0,1,0,0,0,1,0
PLANE MECHANIC SIMULATOR,77,"Adventure,Indie,Simulation,Early Access",0,1,0,0,1,0,1,0,0,0,1,0,0,0
CREED: RISE TO GLORY™,83,"Action,Indie,Simulation,Sports",1,0,0,0,0,0,1,0,0,0,1,1,0,0
THIRD FRONT: WWII,67,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
P.A.S.,48,"Action,Free to Play,Indie,Massively Multiplayer",1,0,0,0,0,1,1,1,0,0,0,0,0,0
ASSETTO CORSA COMPETIZIONE,86,"Racing,Simulation,Sports",0,0,0,0,0,0,0,0,0,1,1,1,0,0
PUTIN VS ISIS,95,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
WRECKED,78,"Action,Free to Play,Massively Multiplayer,Racing,Sports,Strategy",1,0,0,0,0,1,0,1,0,1,0,1,1,0
RUSSIA BATTLEGROUNDS,73,"Action,Adventure,Indie,Massively Multiplayer,RPG",1,1,0,0,0,0,1,1,1,0,0,0,0,0
HER LIE I TRIED TO BELIEVE,82,"Casual,Free to Play,Indie",0,0,1,0,0,1,1,0,0,0,0,0,0,0
THEY ARE HUNDREDS,60,"Action,Indie,Early Access",1,0,0,0,1,0,1,0,0,0,0,0,0,0
VICTORY AT SEA PACIFIC,58,"Action,Indie,Simulation,Strategy",1,0,0,0,0,0,1,0,0,0,1,0,1,0
RUNES OF MAGIC,50,"Action,Adventure,Free to Play,Massively Multiplayer,RPG",1,1,0,0,0,1,0,1,1,0,0,0,0,0
STAR WARS™ EPISODE I RACER,86,"Action,Racing",1,0,0,0,0,0,0,0,0,1,0,0,0,0
ZERORANGER,97,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
CLIFF EMPIRE,91,"Indie,Simulation,Strategy,Early Access",0,0,0,0,1,0,1,0,0,0,1,0,1,0
GRIMMWOOD - THEY COME AT NIGHT,68,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
PROTOLIFE,84,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
SHINING RESONANCE REFRAIN,77,"Adventure,RPG",0,1,0,0,0,0,0,0,1,0,0,0,0,0
RADICAL HEIGHTS,58,"Action,Adventure,Free to Play,Indie,Massively Multiplayer,Early Access",1,1,0,0,1,1,1,1,0,0,0,0,0,0
TRAUM,94,"Adventure,Free to Play,Indie",0,1,0,0,0,1,1,0,0,0,0,0,0,0
NALOGI,79,"Adventure,Casual,Indie,RPG,Strategy",0,1,1,0,0,0,1,0,1,0,0,0,1,0
SHORTEST TRIP TO EARTH,81,"Action,Adventure,Indie,Simulation,Strategy,Early Access",1,1,0,0,1,0,1,0,0,0,1,0,1,0
ASSASSIN'S CREED® ODYSSEY,82,"Action,Adventure,RPG",1,1,0,0,0,0,0,0,1,0,0,0,0,0
THE KING'S BIRD,89,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
SCHEMING THROUGH THE ZOMBIE APOCALYPSE: THE BEGINNING,90,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SUPRALAND,96,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
SAKURA SADIST,85,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
REALM ROYALE,64,"Action,Free to Play,Early Access",1,0,0,0,1,1,0,0,0,0,0,0,0,0
SEKIRO™: SHADOWS DIE TWICE,88,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
MINI WORLD: BLOCK ART,76,"Adventure,Casual,Massively Multiplayer,Simulation",0,1,1,0,0,0,0,1,0,0,1,0,0,0
CHANGED,92,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
TINY-TASY TOWN,79,"Adventure,Casual,Indie,RPG,Simulation,Early Access",0,1,1,0,1,0,1,0,1,0,1,0,0,0
GREEN HELL,84,"Indie,Simulation,Early Access",0,0,0,0,1,0,1,0,0,0,1,0,0,0
PIPE BY BMX STREETS,89,"Indie,Simulation,Sports",0,0,0,0,0,0,1,0,0,0,1,1,0,0
JUMP FORCE,56,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KINGDOM RUSH ORIGINS,94,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
HIDDEN PAWS,97,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
WWE 2K19,59,"Simulation,Sports",0,0,0,0,0,0,0,0,0,0,1,1,0,0
GOLFING OVER IT WITH ALVA MAJO,68,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
INDIE POGO,91,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
LEGO® THE INCREDIBLES,81,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
ZANKI ZERO: LAST BEGINNING,85,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GOTHICC BREAKER,92,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
FEAR THE WOLVES,49,"Action,Adventure,Massively Multiplayer",1,1,0,0,0,0,0,1,0,0,0,0,0,0
ADVENTURE OF A LIFETIME,96,"Adventure,Casual,Simulation",0,1,1,0,0,0,0,0,0,0,1,0,0,0
女装妹妹从没少过麻烦,71,"Casual,Indie,RPG,Simulation",0,0,1,0,0,0,1,0,1,0,1,0,0,0
DESKTOP MASCOT ENGINE,69,"Animation & Modeling,Software Training,Utilities,Early Access",0,0,0,0,1,0,0,0,0,0,0,0,0,1
STEVEN UNIVERSE: SAVE THE LIGHT,86,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
ANIMAL JAM - PLAY WILD!,24,"Adventure,Free to Play,Massively Multiplayer,Simulation,Early Access",0,1,0,0,1,1,0,1,0,0,1,0,0,0
FURERABA ~FRIEND TO LOVER~,99,"Adventure,Casual,Simulation",0,1,1,0,0,0,0,0,0,0,1,0,0,0
WOLF TAILS,95,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
SPINNORTALITY | CYBERPUNK MANAGEMENT SIM,80,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
TOTALLY ACCURATE BATTLEGROUNDS,81,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
ISOLAND 2 - ASHES OF TIME,99,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
OBJECTS IN SPACE,74,"Action,Adventure,Indie,RPG,Simulation,Strategy",1,1,0,0,0,0,1,0,1,0,1,0,1,0
KOVAAK'S FPS AIM TRAINER,94,"Action,Indie,Simulation",1,0,0,0,0,0,1,0,0,0,1,0,0,0
